,Summoner ID
185,n_6lkg10E0AmnQDU-CiTr4KQoVXW8Nx85JCpgmsFpxT73a0
186,GvoKf0Beh87YIIo4MFnTkJOxYiSZBpYfzAH8Ebho4tyXe3E
187,PRrSzZI94smJYjpmJmCcOW9547kAVYbpjTL9Hz59NFCtqS8
188,_yNkfMlADcds89QT_Tp6BkhwZyfmmnDJNu1cOHghxjZHsAw
189,Xt3XmFKy6y_vA_534sr0Udl0Kp83yY3aYAWHqOD65K8I1LY
190,cxNuTNdzSSfUxn2FGlWIVvkNWaeQyQnkgK0LtRICHZ8qQMw
191,ybQoCH6m8MVOvrAl4g8FwJXamfRow74FZJxT8E5UuWerZqs
192,yTHdaThxwBDiXY9mwr-1odmCDJwTCgxYA_Q5qILJ91mpTcw
193,goKmGWlVj7sCaqsLtf2HVEqY-Xabpl7eZfHQoe4OfMNheXA
194,krT-0sDfWWtsYd_Pq_hjH-yGBQteB3fkzcjy62oEW2_0U1w
195,iLW07mO12SnGDmpjdv8Ff_w_nkZxytJvCRKxdgP9Zmv-AKQ
196,GpXDZbC2kn28zqPlIYNYbRCcPVP4lgv9NYyjgL2RhrKcUUw
197,sNu8i9XDLuln_tFAZyV9IJXURyDxiWmJnWTE48MpDz4BxmM
198,WlSo4SsDETa7IkzREd1NznJ2f7FI4IpFFmg--FFw7oCfjRk
199,R9N9dATod2ZcrpscjQC2ThlKP1nCFt-P4UygVO8JqbiKZcs
200,Lty5bTB0Q8le-9zPufhdxbY_u2djmgKPrlLNOgED309IqF0
201,2b8J7b46lrNyT48pv-oJpEsHvgiT7Uh9UMQBnB-V-tKQVGo
202,2y2rtJTQbR9yXQ0jOkdD15Ic0avLadqz4n1eKNifMPVtpeI
203,MECHzsIPGZrsSu6wVilUto5HR7ijuecqhMrOMAXGc6MzVdI
204,1bq3nUuSNEQNIiOr3-aGAdKVcxMnQUoSCRfUxWvZJF3zXx0
,Summoner ID
0,Lty5bTB0Q8le-9zPufhdxbY_u2djmgKPrlLNOgED309IqF0
1,2b8J7b46lrNyT48pv-oJpEsHvgiT7Uh9UMQBnB-V-tKQVGo
2,2y2rtJTQbR9yXQ0jOkdD15Ic0avLadqz4n1eKNifMPVtpeI
3,MECHzsIPGZrsSu6wVilUto5HR7ijuecqhMrOMAXGc6MzVdI
4,1bq3nUuSNEQNIiOr3-aGAdKVcxMnQUoSCRfUxWvZJF3zXx0
5,poLlYvZRWJcP0-NbT3iY70-OV8IB6p-v9JB8Xtr2l9qVeWM
6,-E_aTyLzKLQt0sJasbgAtdSXbmahDsueM1o2AgMK6nfQE58
7,mK6JH-0ON0ZObFjq4tu60s2XkUcdWUcqY3QNirDhq50QLKU
8,jnO3cefW9y8kITq5HugYhNhrAOkCIlb-uPmEaSecXW1NUlw
9,CKOSRcoRxkGs1JERpfJxrRjwvjJ5B6C5XV7cN4oyh7dYEQE
10,7WUZRhVd3954WauCucesPfmOSQvTGCzG9u3W8c2CEgCnEOg
11,C5ig6o7goSTcnZsLmF0w-l_IzBli8Vf34co0Zxzq-D7KQ-U
12,be9g_DN8jon9qyT6p9J2OR_IY9A_pKk8FBs1Z-_bg-Live8
13,0diGtJxr4q9srVz8IhYAda8QlkABD_9xRT8unuulJRbgNM4
14,2FKHama2oS15qoA5qkxc26zLfRl2l3ly5yg5EOMibyy-Yco
15,BIcg8PdEAgCI4aJl1jb0cczSOdIeyb4KJUxf6VzP9vntksQ
16,s49DZRReRTepUQrBtlOhfD6X-Q6Q2VZWXyJ42ntKCpshNl4
17,wLyPrtLaVMtJgSC-MlCMM2DQ9AgZMGVIQg1A4xeJ_xOmyaY
18,6HXeUtt9psLM5hm0lzLXfcH17L2-cBgxGggf8eANoty8wVQ
19,SquUGzFGk_PrfNSx2Nsdb2NppQqiRk9vnoZVoByKlmKSVEs
20,uP3n71XaJdbpZVFCso2GJm12O2E3kDzcQAZcwyXmbB5c2ic
21,cWutdrSDe_r86VzEqsLc44FdaJ0716jV0hpv0yMeGC7JKAk
22,sGDj7cpjCZN7o7lQZUbVAU2lscL8LzvRGjizO9xviu8K67w
23,FxkNlS1_tmL5ZqxfTcLrmqj_jeQnzn8qiqrgdC4syw0a0mY
24,zsQye78iuEiRkQctG2GDCr7hrUG17zOJhmE6D_XArRPthgE
25,6byuCiifMVWkYn-tANC5BOQsHiyYagftPFGihlTtopX9flI
26,begp8ysBJ6fDFa5hi6USM1cKW_QGcvfTUXd7IuGNV0M2HGU
27,GkPViD-dWW1zCF9N2iY6qrZHlp9cvECA-EVsMm2-w26jFFA
28,8kTg-QF0ITdv6x1OBoI0ECTY9w5H7uZgTVU6oc2ci0AaeAk
29,bAhBh4jasQvqfRVGb0YUp4SdLLfdGmKEailOuRpZ2xXJ2jQ
30,6gDX9HJfpqs78WfF6drS2YSY5TCnoKQgkMDxJSfNxTohqGI
31,-9r5L-ZMF8Nd30lfLrre612rmlwhj0UELlFf8DY9qGczv1w
32,lXvdXKkPRclTkE2H9Yx1HGsxKcJ5x-pN2YL3FPu26oizwzw
33,DeOs53odrEHlHggnH9EjY2aXMvfDsy9kYSVzaFbJ6aDkV1g
34,usnS1T5Fw_N2zZBEUpkREr0DK0MkgwFpfKY65myGSheyBqk
35,tzGjxTgPZq_NG2Or1T7LHscXD4eTPbqMmi2LtGxn1UF2OeE
36,VvSP9a5rJPBzDtJDUOwBoAwy1DC7UJGHMF4NJ4JRkg52C6Y
37,iS_cmuvW3hCBemZwNawqUnt7wDRjZrL3lF_BzT_ok1pUkkU
38,ZijVdDbebnUorv76Z3-o9guGRAITpxbFu0wy4VLmYPPPdak
39,P0IXP-k1Xhk1en0rGyLpftWKioHpRP9oYxvI7UAqwXQ10d4
40,34FRaR9xCgdrCM9WMEPlCNMoFJxt7cibJ1fBUas0MqRu1tw
41,Wt4wC6r3jhflNrfAjnop7iOOgoDZOwn-lkWFYsQNtMJa-qw
42,odxQW6AV4qo_TNz4TbsVsNMcuRu4e863Zr3fgvN0gMzimyY
43,G0_-QMKbsa8AOSmEgGpqKNurjbBs9JtmEwWqqjvaw9GEHJI
44,X6NffUvBv2aC_7YFl8Rhu8uEed8pG7pHdxaXsMU5C1Pz8l4
45,bIMPNJqyXyLL5uLzcyIZ7EpquLB58XFU3gKZa3O4R_HWjxY
46,U1tPXqfBVBX5-4h6R2RN6thwmZGKTPOvv0gIX0ki4Ex9HeY
47,P9M_ahp9XQ50t116Y-32p2Lzv3y0N8i7iLjBCWUuHqBdFV4
48,FlgqWeOxvD0ayhx1n9tD8FFwa0CWHlMJI2QDXTUwranO990
49,7ld5SWMgG-uqfMKgdwtFTE-fXzvqwylGxMPPe4B_8TpecEM
50,3xcpliSZL6t8GPuJ7oaWwk1Ezglak8o76kSx3XKZTcPzQyM
51,Tu-27GBTvJnOvPuEZDpKvX0h6cvYivLwT8Ri_6kJRrteml4
52,mjRgYSxFvpgp-9eTkyV7sEBQ1bXTZHHLPxI-EmiMNbawwdg
53,dLMLJS9P2-xu7y1Nvha2Nl2bTnwNvAYt2cSTNspsno8LDPY
54,OIh8sPwJAeffJ13Sb2bpuD4TvE3cwmsIB-F3S4Cpts2iIY8
55,yBfvqqU0wH3mk5Ev_MVdIwmc5dUd0Kd3HwybTa17WVeoAgY
56,APrzzb9DlphDoyMVHH7-YE8grWd5z1Wpf2qPaEU-Nz6jl6U
57,feVsHOprzFTqXCqzoAKIuXt7m-PY9pqnIS7XSK_omLQIg-A
58,6XPOb3lhiZ0XXEhxFPxbHiFgs8v24K7tGHx2bMQgqWLeFZM
59,Ci0udEdb-_Woy9P2JdWXQcifuLxbQvJ_SZjEfdZQR9Fdp9o
60,yBtTDYMWTDwyyJYXyTCA-5a1xNWZUNl6-0sOBmUnn2k8k3M
61,nzCrGxAZDtnr6HdetI4qC0YSCgUX1hfuwsVSYJwkk8yNXIM
62,_8rENhrMMmFsn6LHW-C2tg0aH9yJVvGF881YFoBcgAZvnUQ
63,x7G7315kECeouX-YtZ5wyVrs-1IvytkDF-Nd2qFE9rsql-M
64,eeqiIl-5Fe8UJxs4qPqGn6RlleooWiXuIBUGpPegXc9zxUI
65,TcaJYx-rOzqiDNt9gLtwiOxCcfgevotrOimtRo_A71Pr-6I
66,fy-AmHUtihc7zxsM4VsMVHArIm9--r76Wvl8BACpMm2sDMo
67,XpOpJHj7aM6pS_LIdI7p0v_TEFMY-_R3r6jF7KQ30ObAT64
68,-BpfYqWd8On55IgN1xFCN2Q0fb9bWBHP4WgoScSxHLYbcYk
69,QDuo3MF89gw1_pY3LXxjzRmKCdfxfkUlmxhj9Y9qPCa7vmM
70,y2NB3AipclXyHtf9E1llesXOtx4jIKWoZeE3GByBRFZIP-E
71,Z6L_RngDI0WUjoqmjlOJonWHGVBWVaEkaSRj-iF6TlIf1d4
72,WXHFJmAp-4h6IiRWeGVs3rcmFBIbzgYNVyZ5gB4mO7AM3gM
73,bI2-1ujxFjnKFp_dXCRWvX3d4QW3lEhipeu18DvyZFxCIRE
74,mUXPDXuciecfGqfrv8lsuTR-XJxuaKpliqdwfg3IAoVmC4A
75,3ydWWLTrIf8WoH_TtHYpKjiDwzO0eaqP7zgdPKYnisqgQvw
76,fRbKDPqsmk9fqsDqZ75R_mZcQmNbq6KZVBtBgTz1l2pINvw
77,qVNFkiGIIc7zGHqPcwgXN_NHtQk5t-LS2_HI5BMZ7zZFsic
78,u5kOYHThpnYY_rJawYMRIhhB_rbR-HWHvA3j0bZNeSMBiRw
79,oNWQE9wzV7iap07Xs3S26aBT2lKNFtb2_EJ5CZpHoOBvIzA
80,npIfC6Blp1YueFM3AM1UpiROZMEK6jpgrbyKXzBiyxZXELo
81,LTZHq5r3K-FSs-kKq6FPEfk7LhfIrDAAIQVnTpZcowUg9iE
82,2zDVoDyItlJM9oDsZAStVuHb8vfIyKiNuATv6003nWKJlmg
83,G2FHWpPVwFLzcnZ37isDVZLGNFaR2Gs9EPmNzV1XmvgghFY
84,sJFdLSkPk5KbzntlwPNWJUemcdJiCKJhnr7QF39pZHn0YBc
85,BymIj5_fSVRMTFsA8eEWLuM4TuK0tOZbxiv0EEU7Of0qEBc
86,_HvyT0vWoE8uks6eiRgB2Mqy-snX5_apzBh4UHAOwiObgUw
87,JCpCu2ySqnLRYo3WaPLAt7I699GsjmBr26w9w85CMbx088o
88,Dx_e_LhwLPGJC4QaS8eHR9OykC8buPk1sIFrkWyCb_BN5M4
89,rYQa39iGr-uRMjuNTAE7uJedG9PhfRdS_Jq8ToST2-ibnao
90,IQoCZPQNlfz1wXCbswCinZzlmPzfTyFzhPlP3aG8fCSUig8
91,M5QuJUZxBdH12oVNh-JuNPgbuMDYfkvj1PUZccLbtrqZ_j4
92,kVavQTr9KyS9ONH2OqGCpEYbq2BVeHGBW2BFJN_pQRkyvCs
93,SrDshh9r30v1pU6f_dnf_esFbgObFUWgBYNTbwFekBr2hS8
94,ThU0QNG-0Z3d5lhzVg29Vyz7kZh4wFJzSE8HWUQou7Ov0HQ
95,UYTGhxcsTdGDi7HYGDOSs25SAQazYUzmNZZT7INvSk33Xio
96,pps7SZytgfwqyG9CWjrlRMUzRtmHackAxaWfFG7nIo8vP90
97,SzEOB7NtnD5JAFYEbDsy3XRZjZ2eNudwaIgXpp6c07p_tgk
98,P57U1A9NaSwVm7YlbNfvug5GvPgRklmMEya87HmMaEeekRs
99,dBOX7SiaR0wcCmm8b4pL6AbotAH5_Trk1PTV9yrui-2nIjA
100,4py_O83mjkFMY_dOr37Y7YQ-aYSEnQT-HO7-jpS073lAizk
101,nsPjsxWF7_LnML44P69XC4n42rpKVkIjmdNBLOrgWIrOfn4
102,3RZI1GmF_h1NS9wQn1aD_EhfvDK1aSGlc8BCLVeqOClw6KE
103,0MZr-9BcypHm0rcvXPbsMr0YhzpYvSPIfeCQhNCc3PDwEhU
104,2zeVNsM_zBnZ4gsM2gMOsgFNtcDHeKh7rEX73byutLsa
105,ij0sPw5wDotUvnZRm6bfP1F0zvZr-PNHq8Dg_7fI63WrlOo
106,rnneaubP0MZ5LqRgSp_Ix-jxAo8MI_M7_qrVqrKpcDO-cx4
107,RyH0eT4onKPkNnPmnN3rq964fZcuIgXlP2mIYua1Kpf2QrU
108,IX6ZBAQK3gttubCeOUzAVIH4-2-oxpcWAfrC-OB8rt5k
109,tXoLsHLzZXyFrjin2X0dDq_ZmNtcFlEbeZgRGIk-RyhGbKI
110,jS9f2qPkYZzlNPvDF6FeEF-ZPS48-_2DrQ3BrV5v-aX77gk
111,9rQEJLn9m6zoveoI_L-0NyE8TpQ4_CyHFsKniL1BG46WmKU
112,h3BdCe3EfbN5yB0Y3ZIuqW2jh_gUawxprnP9B2epzPtiHKY
113,0DOhAkehyCk6ADpjBBgjOJiWIqzh9zaw_rBpcx5lTjMUC0A
114,adzpWb4IPeYw9IqxST7_-eomoLhhqQFxwt1tyyO8wsQGJvY
115,z3kBrmLynhYNv8ghE3t7iTyeSVdelWvmrgIWxVY1EBw9mDM
116,sFRrb8eeGrL42Z4bU8KOjSiwJjJOL5QNHGn-f89VE-No7Gk
117,K80dMlhA2RzDDk0Up2t-WHV7Qxvazz9rBvhf_Kje3GNJjRE
118,vzvHvBd_Ty8q4N2PSun5uHksIhUetGbgiAoWKBRwdTzC1JY
119,4VFvWrPTX_sPhCEZ5Y8sKqD935dDUn3VzbicMrh9yPAThzo
120,fGIuayiWo36vNzfD42ib1uDDJr8VdGTfgW3AwuIv1m75eOE
121,7QYx1l2dPf4SqWj-VpVJE8bD788eOWPj1pe-YJff92CATLk
122,FQWY3LdTzX_KpE_U3UEil5lNSdDMo0fTy2sLTo4C2ZAiGTY
123,g9HkTzITxZl6FzVK3nGOwr7nlNPnrTwpcOs5ENHHOM_RDd0
124,KXoEZuWIE0Np9GZiJsoBRHSbasf-M-ipvkjknF326vj0Uts
125,kNAHQHI4fIbP2YmlAmu5h1qzLmqtyx82zh3ebQmcY8l0KyU
126,40sSiypazVfgOpLISfwNY-ICjbp3JOyE3m8gVMr94liEOyw
127,fUIkGPBFY_wPArqVjOXr8GDCn7enc9Y_-fcqWFupZFDloPU
128,rQyg4VxTwKQmzzTDLyrYKAbil4qaDHaR-lx-5MUjLkiT_Wk
129,1PhLAkXBj-frYxkY5_z6teDU67t3AWn0mPQlFR_RGe_5_gA
130,XY-eGXQISeCh22aoEXvvm8s-na1SRySHu3C1S_iOyGwb3JI
131,mU0ev0dwz0Epq6Vt1rEo8YWuqF6H5T3uJc6U3szxYWQhTYE
132,7K0TeuSXbZc-w7sb8nHkm5oEuT1AtMQwgDStk05juQ7cRkY
133,ufq1aQr6NNDeDmmtdpdfl9lMU3xokX-7Ms1QKcTionKNxao
134,hZAjNqQPJNTxqyXu--3ZN85LdwpdNzPiC_g3E9dP3e5mGG4
135,czmCPj2_MpPEPCLNKJwPCV6ziEr8jC4vrT-g2ojN4zz6_60
136,bgqWi9DoCbZNh_8bra__xa-cUU7VYcgG9-YnQoYIXQO1LNw
137,SGOQWSI7H6T-5niSubXUUDTktwchDXSapwVrQTPfvw0u8u8
138,Q7Q4PUNbE_r-PM5YgkKUrT0Iyn1aZ3TEHVy-F6qjENAygDE
139,IYvSwxaI-p5cX9eELCiyfav346XOxitt5jPSs15bXrGp48o
140,jXhd4lQ_kok5gX9j1eI4oHporzbtpXyucysoYPETYLSYmAY
141,w9-juFUPqAxFVo1cPfGGo9gCrEPiuKKyEa_E6i4AlodRMuc
142,K2o4GbIBXJTBunZ7-PeB0oK3dikLQOtZQlynWZ0Ps77MyFw
143,hnelN0-dVpHoLPG8HFkuwUlZmStwOC7yAUf_EDtmeF4IiPU
144,Jpc5BW38MKQ1NRmtppqVLwuZ8LLr10OB2K-AMn37H-PN9Y0
145,6sKTiQL82LChHIdoTDApzF7kyHJaK5xEBcDyxleSMg-quUo
146,zZaKzkgfqf3MfuRBQ06hM8fNrSx0cMOMYCZYrL3JL24Zhgk
147,iWQ1j6AsnLS24LE_7BnpiPc6Fw7M3_7pj0P5kPSK-bCoKZw
148,l7pEn5G0ilnKuUX51Y_S4JVkaTXyxztbqT4HvrMyrr57qPs
149,ESZsDJ7VUpMASW6hrjSd0EyosyIJL0EczRVKrj4NJqpB35A
150,XAhBcjF5-paZHjaS_ttzGn3_wNry6uzashjAEGZro5j7M30
151,rKSYvhtuUxaA0sBo9CXXRzpSsu8SdRdiOEVIlfgGQuCfyXw
152,kvxicDV79xk1bEp1MPP7K7zkuwQOkDR2j_NgrAD6U9t3ryM
153,tcoTZxNvKVn7qgDfLUgBL7nkbAnE8Ae0SPsJ_z3TRwuCtb4
154,Imka9oOTieNGXJq9XhjwhtsTyXFJWMaWhd_mxl3GnE4MrLg
155,21ztXyWXtG3dXi17p5ORU_Sb1OZzZCSU80hzIZHQExL0P10
156,VAG3S4xESNueHlISJEhvdWiv9ac_-M4WEoUf3-tcDTBrYEs
157,p5pcME86TgcrnSwhd3QSJlSPu3wqcfzPa2TKuwcuVmhFr_g
158,zP6NwB9UXiPkU-THsZ0mXQ3_OT1zHkvlfBdCT9c-w7-J4aw
159,zuGIEbHd_MXBY0Qnt5AAOu0r6VNTrvT-FoJVnQk4TVpgOr4
160,hUAfT-CCv4rT6ILVkpyL2zqNhD1KchyySzlqxSd54Q4lf40
161,rdwvCTzE45r-5i99B2t6rMESqY9mSESOtPZHR_PBLI7mfDY
162,4N7W5nbcc-7g0OuPob2ICL_u5QqwjtuetUPlYtYp5zOH22A
163,1wwHce4IMBmpbIackAe_ffOwQf7B8ytufoBQdDcjiUQMIdo
164,cs4QISgRVgeogXkU4M76WoeofVmTmFJZQlqPM5RHD8iSgxo
165,hI3fbhRj9FhJ_Xof9oAzsqL6aXTNmEkaQzK5lrf3LBywqOU
166,JsiwacLu4em0iMKDoWnx_elPjmRGWJ7k8ZxU9pu2yj83H3Q
167,xIq_mUFJGvmg97X6j-_y8GY6AzDAGl1_U8rI0_DcyYI_LGE
168,SYhehA9BU5iV9s5CQcNMmHsOtOfE-7LuHCTImldJK5vUSdY
169,PIE1HBITcDKxgoLe6uYltX3-X3SNasDvtUnwMtLbh-V21CU
170,JZUNQeLtVF0oFkd2TT8IjxmRyvZAfFcpUvUqtMmap_BLTwQ
171,4Iw4dqyBLBKGf-VyqlIp8OD_1F2lmX4vbFQZY-b9M3WRRBU
172,E7TlJfe4Z79mY01InVArBjgFtef2Tjpa0j_loR7_8JgjN5g
173,SVFmBPGRoZfa0hgwLrKWmyanatZllgxefUTcKyZkhXRV_-I
174,CFdIYa9xmTz0lNalgaA6yXcKAo6bP_Zf3E-MlLsEimUSkGQ
175,MGowhe6hu9NGsYu3KLeSdO3MPxQsxTHlzj_GlR1xQXA39Cw
176,Iwa5CijMaQy1w70Y_rKs4XyGEhqHQ1owrt54N90OmsRrOuc
177,HuEMN3W7px0c0O4x4kZY8gG0wdWZWMn5XzCSx8yJPgjLB1Y
178,hmg05aKiBPHRbvNVkRB75s0JlQIK_ux2bJHSNrUbmcU46Ek
179,oF-5bWb-n8jN-hRCdGZPOXLDqRBhK8BWlkpAuaKMo8Zx354
180,CepV2PUMafRviCnYy3RnEj8H_ZFeM9r1_oeHcVAQUZqgLNo
181,Zao-P3oeIYj5D4ljBn4lxfi7AvOzP3W_Al2CXdTHeici68o
182,sc66bDvutN96azdRH58Cd8JnoFE5IKPCcKd5c9rPxK1TdHU
183,BfZKdc2TD-Ru2npNPDj88AwGVwYJTbmPEHk_pgrffniy7FU
184,VjL2ZjR0uMUAeBAh6wycPhbg43DJtsYgLiUaKX6WQ8V21Es
185,bHpaaygN99mJtR8xqITqts74K2Czb1pEP3jD-Uz4j8pjEY4
186,CdrumcYuKRwY8mJEh3ykb9xO9fr-ZHea3tYgb0qw-EhUe3s
187,eylZkslU78QAujN2UOsrG6h7mQkZT1eyECWfgjyB4f44ze8
188,rCdoVszdYvu2jOBbM7DjGVXFjm8jZK1mZeIq98seQNOOMjY
189,pc1UWlL8xIwvez5N0Gm9ET3p6QDvuehijUNKCvDnlw2JXiY
190,qnMUezY6QLdxi9OS3PI23axsKkRGP9f6YaHwBnHpko-9OGs
191,ktOLcTecaznNbsmqDp_cEmXCB47DyrrkAGLehPpgfUEw1WA
192,C9uKBlw5sIQsVqsbdu0Ej33lFbd_kaDhmLTPkrE43ewrEWw
193,nrkVV_3KwL7BliPpE_n5uuNMzbSiHzvxGa75xMlpzRgBZWg
194,C5GulypF8qxkpC8SC0qadNYUILxER-uXEpcG18qElrxdnYU
195,x1QwmuFv9nFo0Mu8mU3t_xdgElAFZ6w164tzT2x0kFkTkFw
196,a5YTO_XZhZWW9si0NemGNNxC8DOLAERRf8A9XHt6MX-I2lk
197,wFJ4gmFCXsWL-bToccALMuE14L96bPCTvQhnRp_iuK738w0
198,2p-h0knWDOe44L95WJutM_rxoC0GT184QqKvDATba72i65o
199,q58QALJLNLCNH5_34qlqP7my27cPvbY6TlRUDJZicLXeXjE
200,zH-upglgdwA-paQpid7_bbl_iqtn8y9wdxd7vaZjZwn8Uj4
201,c1MWiUECAkgvBsv29oufX2X9assAb0EZ3n9tykUEg2CR4c8
202,4qNEhQbbjQed6ZDshC5dHnEKdeQlj3-EO9DZ4Pbti7fVWlQ
203,BdYZtuOWZ9qNDsppqqEK3myo9wvk0S-UH3FMw2oGT2_eJpY
204,rAsn3pzKHAj2LTpUksNDkXrLj33jH56xJeMSwvm8EqFCVWY
,Summoner ID
0,zH-upglgdwA-paQpid7_bbl_iqtn8y9wdxd7vaZjZwn8Uj4
1,c1MWiUECAkgvBsv29oufX2X9assAb0EZ3n9tykUEg2CR4c8
2,4qNEhQbbjQed6ZDshC5dHnEKdeQlj3-EO9DZ4Pbti7fVWlQ
3,BdYZtuOWZ9qNDsppqqEK3myo9wvk0S-UH3FMw2oGT2_eJpY
4,rAsn3pzKHAj2LTpUksNDkXrLj33jH56xJeMSwvm8EqFCVWY
5,GPigaTWiCFpIKR72kyyz7iuEPiJKnPG1ULc_BTK7UDatYbI
6,yjPmCEpnJZSp6vuHrPWfQAKtkVAZ5muvfSE8BrX66Ncg3FE
7,VL3L_AUq4HCAo60ri4IYnimtDoUg2JpT2aLj8-_n-uu0wFM
8,CVFK5wsBn-K9JQZypK7bqhOHFDeq-I7cGERIObODPh6oedA
9,_NmyIa5ZnfWh3srwwvvM42H4_VPx5VC7_fmJa6aTmFtzpXE
10,a9oxpVUPT5BrPG5hsx26Xqp5g1DPwkGvon_hbMkepM4LO3I
11,bv5B2_qw3DnGVxwwjpbrvhxoB-SE_JL56TzoPqKHrt30i0c
12,0RDtg079QfUrJe1FFNpcp2cWvIng1IZgdzI8PFk2hs6v_Q0
13,CnzKnh3Fj2JXOzmGsGpJm3evWwQrUyhiNKTTEmnMbbga0sw
14,Zsx5lXdtQBb6Q-wCtgsBhVSa2Ng_vU1ul-jMGx_vj8SvORs
15,MqdUXS4vxlCA2r2mT7jTUK-TFmdiLKfXD8GgXcmOxhsL8ys
16,UsjgTssSHV1OMcn8Ppx6Mwhf1FSjePdpe-UiDc26f_UKmNQ
17,yv8wk4NPWs3Dh2b09NldNLn90JKbk4-MIoxejt49er7XTXM
18,gmHVeGC6Xm1OsAyc4ISavUQ-Ogbjo7MqMiZ6im6TISePj7k
19,M303PH45pmX05HTObgm4pfG56l-AAfxw9svOZbi4Py42LgQ
20,Q3g9OrKgJW6Lss9GRKW0iAAxp8mzJi3eLHMZ7xPgTwrnbmQ
21,KZMoGoCEQhfP41mQZWEhPv5ndl9PO4iQp3luDpFytOW35GM
22,MllM90ShPi1oEwMKoPNohvjvc5YwwzSYouPdEHbA2zvMoRI
23,2tsWCkCe5782p28dM8fv4510YFMEZHuTgRJGMhMJ-rCwcKQ
24,7DAaF7u27V-ZsiNTZZYC_JDClB2eXAcvkDpDjG5Wjvi4tqE
25,ApcUVa02W4fyEGz5j0F_RrOHXbOMxV6F34jG7jX4ebC5nPY
26,m5IQf_xlxZ0Rii7Ly5g5DMsbX9PwK7FGUb2Ls8mexMdsCCc
27,ADK9JDtpCU9NpxCDZsc-78tQqDSUrpZxVguhr16CGKzSnrw
28,lF9M3UCfBbFCy-745mjt5s1iY5oVHjLvT46_Mz_Zc7EJZOY
29,pqzYjjmc1GGdlpVf82TCzP4UIw4KgWp5QHiJgSbW_ZGjViE
30,ZGLUuJWxWHVFTeFrbCjjL6DiKqZ7cA1ZHXDowiAKj75HBd8
31,HlaaqtHwpLdvmwJZX1i1NGtIBqSNXEBww_nWkbEPZYT25dQ
32,GTQ6tDUwelzzleZjB_GF8MAg7KEnQWsnBC0VHhQ9K_P9
33,lb2wkb29IC8_uvxQnBh6vWcZHojeLrU_nOYQE_UnstKQ7vA
34,7I4Wj-lY6h8q8VrIaHNQS9PvVExk6MO8WhYAMm1Vv2NnYQk
35,1itwTTnWhW4hZGKt4s_U4QxitTw31cFFOANUDn_Uv2Nc5zE
36,cVWUGrIDDpRuthBJ7pMKER15KeCSb0RvlfQGwL_xzUU0mKc
37,yf7h8txT9nfdFBp7fyzT4kzGaFMgAfvNyiwxEfCVsw7P-aQ
38,yqUkHgRmhjUDxC_mi3VTBfbfi_GVDEFQOQ6UyeUCK6jFJxE
39,xlKfFOSw3xID1lZe_Kh6SLeup6_jANlJPEoPoRpX2H-1Daw
40,CvFg6fZBmlPT88JqyusjHJMlUmZ0mA89EQpMI-UVnHDbtj8
41,l2CtgjkvsZBO_cMqxioMdl_b8sVCjBjAc-YBBFDZo17e7GA
42,zy50WwaR7RYd49f7obH_0mAm1DxGRuJcu61VaZpBuqiRh7Q
43,xBlTiG0L6sBZY8wpQ48MoMudmZcjlLRJtNsuOvNnJ6aV93w
44,0-OOV48BtFrXtd-prPYgVcTEetXWx8WqxrsNWEyWkWbjUaE
45,fMxSjaJ_42endu8GXMMtqmUPBjXs06PgUW4hX6mLCC0KPB8
46,51iv_Mi7LYMUZe4Xtk0vW-0mZrdKn7CvCN9WiZgxZUUpKtw
47,64qgxMa3qHmOmHSayMJlmg0WeJ-747vbUbhPbS1JAfb7C2g
48,nmcLj4yebpMwdOY70vnpFAHLpKWPXCKAStgcPw8Ik7Ak94w
49,v0TX7Jk0c7jfOk4E020PonB0B2q3V1MAup3G4IUfSkvD0n4
50,IQfrDyLh7zXehvTMJV0miKBQBYF3LI7Cj-nqLHfGzHJU1p4
51,gICvFnNhZWIW7rL-Ra9ApWEUSd5HUHJpGWVrK0nIkvM62P0
52,jMSMurHVBbJKSTntvIpuE8ytmHnO35OMT0DznY2oaN7SxbY
53,YQ-X6Wk30pUS6xQnLBcVk-f0pH-ISvpzqlXMBSzlFXQWPto
54,SbNGLKvRhXvR6Jk9M37mv0ZdBCt9BUCjSJuf9DpYNgv2084
55,x3mkv_OMEyWZ3AFhPeAxuVeYkFqeBloO1H7k_ImW9o_STwg
56,z4LOa0SfT1K4Ykg8ec9DUW_e_iBRj3nyueYiY_IIBp3wgHs
57,XqZF-So8RJjpX6FrmzAb4Q4aYwrG9dUJSMGtE2mbPG0BFZI
58,zgtKkRGuhStRfpXauZfCDaGvXObahoKc3Ej6ngews5P6BmI
59,jHhV3utnxKHyKA5QbPk8BzlKguOrrJkzgZyEuB7St-E3q3c
60,mliOhzAYHOXm1wgMGFnQwu3LeAKX_rOhBbl0JZxUtLhwihc
61,gK4CMEfikIR7-KkEC_ubHgdSUJYfoMiv0pFo_DxZ5PdJjx4
62,K-47HS9_X5z6WD-ozpFB8I5OBoXBV4ymEOp23ZoUIIaRSeQ
63,AIGJErZkh7_vFCDl7yqehEIUgX19fAk-zFPtEgGcJZWZGWg
64,eym7IA7H-IXcRaJdb7kwBjx4Qolhs3v42zUlil8UAb-W7Cg
65,hh5olz2OHdj77Kv-h89T9U9jicnExMApiGMUeU9albhOcQA
